query_id,query,category,doc_id,title,rating,text_preview,relevance
Q25,vegan lipstick with long wear,ethical preference,33932,Sticky,1,I didn't like this lipstick because it was too sticky and transparent after approx. 10 mins.,1
Q25,vegan lipstick with long wear,ethical preference,2059,"Super matte, very thick, and not as smudge proof as other liquid lipsticks ive used.",2,Still working on my technique as to prevent lipstick from caking up and crumbling off,1
Q25,vegan lipstick with long wear,ethical preference,10083,Very good purchase!,5,Really love this lipstick. Very pleased with the color and its lasting power. Would buy it again!,1
Q25,vegan lipstick with long wear,ethical preference,16408,Love it!,5,One of the best lipsticks I've bought recently.,0
Q25,vegan lipstick with long wear,ethical preference,12703,Five Stars,5,"Very good color for my skin, applies easy and does last longer than other lipsticks.",0
Q25,vegan lipstick with long wear,ethical preference,33937,Perfect for a 12 year old!,1,"These are tiny ""sample"" size lipsticks, what you would find at a dollar store! Not good quality, NOT WATERPROOF AND NOT LONG-LASTING! Save your money!",1
Q25,vegan lipstick with long wear,ethical preference,27778,Bite lipsticks are the best,5,A lipstick made of food grade materials. Beautiful shades. You can actually eat this lipstick. (Don't recommend it) It's that natural. Goes on smooth and creamy. Great lasting product.,1
Q25,vegan lipstick with long wear,ethical preference,4031,Great product!,4,Love this product!! I am going to get more colors. Lips stay soft and hydrated long after application.  I hate wearing lipstick. This is the perfect product for me,1
Q25,vegan lipstick with long wear,ethical preference,22117,Love the look of a matte lipstick but normally hate ...,5,"Love the look of a matte lipstick but normally hate the feel. This is light, matte and comfortable on the lips. Not as long lasting as a stain but still needs very little re-application throughout the day. Have now purchased in a couple different shades.",1
Q25,vegan lipstick with long wear,ethical preference,39921,I love that they sell these,5,I love that they sell these.  I love the maybelline super stay lipsticks and some how either use up the clear coat of loose it,0
Q25,vegan lipstick with long wear,ethical preference,33729,Good for older women,4,"I don't wear lipstick because it's always gone in an hour. The first time I used this, I liked the look but it didn't stay on very long. The next time I used 2 layers, and then used a lip gloss on top. 4 hours later I reapplied the lip gloss, but that was all. I will definitely be buying this again. I am in my 60s, and the color also does not bleed.",1
Q25,vegan lipstick with long wear,ethical preference,8898,Amazing,4,"Love how it comes in a lipstick form, the smell of the lipgloss is not over powering and reminds me a lot about flowers and nature and it’s very moisturizing on my lips.<br /><br />One thing I would change is the texture of the tube but that’s it!",1
Q25,vegan lipstick with long wear,ethical preference,33596,This lipstick is BEAUTIFUL!,5,"I am willingly giving this product 5 stars ✨, the lipstick is so cute and neat along with it being a very nice shade of pink, this color will actually look good on any skin color and I'm on the medium tan side. It's soft on the lips and keeps it moisturized. It smells amazing as well. Although it took a while to come in I'm still giving a 5 star review because I wasn't in a rush and I'm rather patient! Just keep in mind that international shipping will take a while due to weather and any inconveniences can happen. Also hey it's free shipping why complain?  I highly recommend this shade with spring on its way!",1
Q25,vegan lipstick with long wear,ethical preference,28384,"Works pretty well, tastes SO bad",4,"I don't typically wear a lot of make up so was excited to try this to get a bit of color without a lot of work. I'm 50 and have trouble with a lot of lipsticks ""bleeding"" into the fine lines around my lips. This still does that to some extent so you need to make sure you use the activator very sparingly. If you eat or drink at all, it really does fade badly but if not, it will last for HOURS. I actually experimented before bed last night. Put it on right before I brushed my teeth and it was still bright this morning.<br />I will say that the ""romantic"" color isn't true to shade. It's a very vibrant hot pink. It looks okay but I really did want something a little more nude.",0
Q25,vegan lipstick with long wear,ethical preference,9546,I absolutely loved this lipgloss/lipstick it applies like it is a lipgloss ...,5,I absolutely loved this lipgloss/lipstick it applies like it is a lipgloss then changes to a lipstick. It stays moisturized and I will be purchasing more.,1
Q26,face serum for dark spots,skin concern,41215,I would recommend it to anyone,5,I was actually extremely impressed with this product. I would recommend it to anyone. I actually had dark spots on my face due to the hormone changes that come with pregnancy (its called Chloasma or Mask of Pregnancy) and this serum actually reduced the darkness of those spots. very pleased,2
Q26,face serum for dark spots,skin concern,20018,It's working!!,5,"I started using this Retinal Serum a little over 2 weeks ago. Already I am seeing dark spots and age spots on my face start to fade. Also, I am noticing that the fine lines around the outer corners of my eyes seem to be lessening, so it is doing exactly what I was hoping for. I will update this post as I continue to use the product. So far, it's working!!",2
Q26,face serum for dark spots,skin concern,7105,Lemon,5,I use every night to help fade dark spots,1
Q26,face serum for dark spots,skin concern,5499,Five Stars,5,I love this stuff!  It covers up all my dark spots and dark circles under my eyes!,1
Q26,face serum for dark spots,skin concern,28876,Light & Quick Abosorbing Serum,4,"I have never used a Retinol product before, but when I found this particular Serum Retinol, I was very excited because I know the benefits of both a Serum and Retinol.<br /><br />I started using this 3 weeks ago inconjunction with the Admire My Skin Ultra-Potent Brightening Serum to help combat dark spots on my face and I and my boyfriend have noticed a major difference in the lightening of my spots.<br /><br />The product is non-scented, light, and absorbs quickly into the skin. I love the glass container that it comes in, because it doesn't take up much space on the night stand and it makes for easy travel.",2
Q26,face serum for dark spots,skin concern,28464,Easyabsorption,5,"Helps keep skin healthy, smooth,, eliminate dark spots and use daily.",1
Q26,face serum for dark spots,skin concern,12362,Removes Blemishes,5,Smells great and makes skin acne free and removes dark spots,1
Q26,face serum for dark spots,skin concern,42141,I got my package on time that was very great,4,I like the face I got my package on time I haven’t used the soap for a month yet to see how good it is far as removing dark spots underneath my chin,0
Q26,face serum for dark spots,skin concern,2056,Pretty good,4,"It didn’t completely cover dark spots, but it looked really natural",1
Q26,face serum for dark spots,skin concern,80,Love it,5,"Super cute and it works! My face felt soft and smooth the next morning and dark spots and blemishes were noticeable lighter. I have oily, sensitive, acne prone skin this actually seems to improve it.",1
Q26,face serum for dark spots,skin concern,41626,Felt very nice on my skin.,4,For once it was the right color and helped to cover my dark age spots n felt good on my skin.,0
Q26,face serum for dark spots,skin concern,34684,Great Night Time Serum,5,"I was excited to continue my journey with Oz Products when I ordered this serum. It is another light feeling serum that has a little more thickness to it than their Vitamin C serum. I began using this serum a month ago by applying it nightly. It is in a glass bottle with a convenient pump system, so there is no overusage, just the perfect amount. It smoothes nicely onto the skin and is quickly absorbed. I have noticed after a months use the evening out of my skins texture and some lightening of my dark sun spots. I would highly recommend adding this serum to your nightly routine!",1
Q26,face serum for dark spots,skin concern,10499,Amazing!!!,5,"Best concealer for dark circles and dark spots, by far. I have skin ruined by the sun and this helps my skin look flawless. If Kat Von D quits making it, I'm in big trouble!",0
Q26,face serum for dark spots,skin concern,3770,Scrub away!,5,Love this loofah. Perfect balance of softness and scrubbing power. I’m glad I had read about the dark spots inside being normal as there were indeed some  spots on the inside.<br />Very pleased with this product.,0
Q26,face serum for dark spots,skin concern,27797,Vitamin C serum,5,I love this serum on my skin! Best Vitamin C serum to also remove age spots:) My other review of this I forgot to give it 5 stars & showed an awful rating...not true This seller sent it on time also at GREAT price!,1
Q26,face serum for dark spots,skin concern,10698,Great,5,This is the first really strong retinol serum I have used that does not bother my skin. I use it once a day either under my make up or before I go to bed at night. I have used it for about a month and can see a difference in my face texture as well as my age spots. Will purchase again.,1
Q26,face serum for dark spots,skin concern,12720,Vitamin C,3,Didn't do anything for my face but started using it on my sun spots on my arms and it has helped them!,0
Q26,face serum for dark spots,skin concern,7120,The best moisturizing cream i have ever used,5,"I honestly cant imagine life without this product.I am more comfortable in my skin.<br />Burns.Bites Rashes. Sunburn, windburn. Very dry skin. I apply on wet skin for all day comfort...<br />This is wonderful for the face. I use it on the tops of my hands and have very good luck with it diminishing dark spots.",1
Q26,face serum for dark spots,skin concern,28442,Natural beauty,5,It so effective in making your skin looks smooth and covers the not so perfect spots on your face.,0
Q26,face serum for dark spots,skin concern,9225,I love this serum,5,I bought it for the second time. I love this serum. My skin is really acne prone. Seems like when I use it I don't get any pimples and my acne spots getting lighter. And I think my wrinkles slowly dissapearing.,1
Q26,face serum for dark spots,skin concern,3401,Amazing Serum!,5,I've been using this serum on my face and hands for a month now and my skin feels so soft and smooth. It doesn't feel greasy at all on my combination skin. I highly recommend this serum and would definitely buy again!,1
Q26,face serum for dark spots,skin concern,24123,great serum,5,Love the fact that this serum has Vitamin C - and Hyaluronic Acid .This serum is great it has helped with my skin texture and my skin tone is a lot better. Fine line and wrinkles are less noticeable also. The serum goes on smoothly and doesn't feel oily or greasy. I apply it after I wash my face while my face is still a little damp and it smooth's right into my skin. It is also great to use after derma needle rolling as it calms my face and prevents redness. I will purchase this brand again in the future.<br /><br /> I purchased this product at a discounted rate in exchange for an honest and unbiased review.,1
Q26,face serum for dark spots,skin concern,35074,Dark,1,Not for African Americans or POC. For people with dark tans and I do mean dark tans. There's no red in the color.,0
Q26,face serum for dark spots,skin concern,14938,Beneficial Serum,4,"This serum is a cut above the average facial serum that features natural oils and hyaluronic acid.  With the multitude of natural, plant-based elements, this serum offers remarkable benefits for the skin.  A little of this serum goes a long way, so the bottle should in fact last close to 3 months.  It does seem to provide added benefits compared to lesser facial serums.  My face does appear healthier and the skin tone more consistent and fresh.  I don't know if I'm seeing the benefits that warrant the price that is roughly 5x that of other hyaluronic acid serums with some vitamins.  I think the ingredients, especially the plant based stem cells, might make this cost reasonable.  If used cons",1
Q26,face serum for dark spots,skin concern,38526,Great serum!,5,This serum is doing wonders for my skin. Fine lines are fading. The smell is pleasant. The serum itself is very water like but a little does go a long way.,1
Q26,face serum for dark spots,skin concern,17432,"Nice serum, not sticky like some serum's I have ...",5,"Nice serum,  not sticky like some serum's I have used.",1
Q26,face serum for dark spots,skin concern,38476,Too orange for my paler winter skin,3,"I wanted to like this product because it really is pretty in the little jar. Unfortunately I have to return it because it looks like I have little orange spots on my face wherever I use it.  I'm thinking it might work for a darker complexion, but not for me.",0
Q26,face serum for dark spots,skin concern,42766,It's been a few weeks and I think the dark ...,5,It's been a few weeks and I think the dark spots are fading slowly. I'm allergic to anything with a fragrance (natural or synthetic) but I have no breakouts and my skin feels smooth and soft. It's at least as effective as some more expensive fading creams/lotions I've tried,1
Q26,face serum for dark spots,skin concern,6281,No dark circles,5,"I like the effect of this on my entire face, but it also got rid of my dark circles. This was a nice bonus with the purchase.",0
Q26,face serum for dark spots,skin concern,30855,I've been using this product for a few weeks now ...,1,I've been using this product for a few weeks now and haven't noticed any improvement yet. I have a few dark spots on my cheeks that I'm watching to see if they fade.  The box was opened (sticker was peeled back) but the two tubes were sealed inside.  I'll come back and make another review if I notice any changes in my skin. Otherwise I will leave this as my final review.,1
Q26,face serum for dark spots,skin concern,16774,Wonderful! &lt;3,4,What a powerhouse combination of nourishing and high quality ingredients wow gave my skin an instant boost of moisture as well as hydration.  My face sun spots seem to look blended and made complexion a much more even tone and I know that had to be due to the Rose Hip which most of my serums do not have this blend &#60;3  The only thing that would make this serum the best of the best is if only was in a tinted bottle.  Vitamin C is so very sensitive to exposure of light... but no biggie I will put some aluminum foil around the jar.  I store all my serums in the refrigerator to get the longest life I can and keep it as potent as possible.  You do not have too but I suggest you do.,1
Q26,face serum for dark spots,skin concern,17094,Amazing,5,"Great product, smells like orange 🍊 and my face looks more even and moisturized, also dark spot start to look more light and you can feel the results almost immediately. Just clean your face very well  before you apply it. Very happy with this.",1
Q26,face serum for dark spots,skin concern,8751,Love This Concealer,5,"I've always liked this product. Sorry it's discontinued. It works well in concealing the dark circles under your eyes and other facial blemishes, without being oily.  And it doesn't dry and cake up.  It does what it is supposed to do. Will purchase it again.",0
Q26,face serum for dark spots,skin concern,21578,Price performer with quality packaging,4,"This serum keeps my facial skin moist.  I have been using it daily for a month, applying it before my moisturizer, and have not noticed any difference in my skin's appearance but I also know that facial products need to be consistently used for a dedicated period of time in order to see change.  With 20% vitamin C in its composition, it has one of the highest Vitamin C levels in  serums on the market.  The price is excellent as well.  I can buy four bottles of this serum for what I was paying for a product with a lesser vitamin C concentrate.  The dark brown glass packaging keeps the product from rapidly deteriorating.  Just ordered my second bottle.",1
Q26,face serum for dark spots,skin concern,23138,Love it!,5,"I've tried a few other serums from Amazon. Some of them were WAY too thick and felt goopy! It is not too thick to wear under makeup so I can use it any time!<br /><br />If you haven't tried this brand, you absolutely need to.<br />I am very hesitant about new products that aren't backed by a huge, well known name, so I often experiment for a few days on inconspicuous spots first. I didn't see any bad reactions to this serum over the course of a few days, so I figured it'd be okay to apply all over my face.<br /><br />Let me explain the product itself in a bit more detail:<br />It came in a very large bottle and I honestly think that I'll never run out of it! You literally only need a few dro",1
Q26,face serum for dark spots,skin concern,32045,Will continue to buy,4,Brought this product at first at the National Hair Show and fell in love with it. I usually use the product every other day. Helps with white/black heads. I usually use a moisturizer afterwards however you really dont have to bc it does provide it on moisture. The only reason I didn't give it a 5 star is bc it doesn't help with dark spot. So you will have to buy a second product for that if that's what you are looking for.,0
Q26,face serum for dark spots,skin concern,26026,Lookin' Good,5,"This is the serum that I use before bedtime.  It tightens up the area under the eye as it dries then I apply a moisturizer.  I don't have any puffiness or dark circles in the morning when I follow this routine.  I have been pleased with the ingredients in this serum, very soothing to delicate skin.  Fine lines are fading and my complexion looks moist.  I expect to achieve more improvements with continued use.<br /> ~ Disclaimer:  I was given a discount voucher when purchasing this product for the purpose of posting a review of my findings.  That said...great product, thanks!",1
Q27,eye cream for puffiness,skin concern,17194,Amazing Eye Cream!,5,"When I was given the opportunity to review the True Glow Eye Cream by Valentia I was more than happy to! The first thing I noticed when the eye cream arrived was the gorgeous packaging.  I have used this product a minimum of once a day for over a week and have noticed less puffiness around my eyes which has been amazing!  My seasonal allergies have been causing my eyes to be itchy and puffy and the True Glow Eye Cream greatly reduces that puffiness.  I also loved the ingredients in the Valentia eye cream as well as the fact that it is cruelty free, vegan friendly, and made using sustainable energy.  I am thrilled about continuing to use this eye cream!",2
Q27,eye cream for puffiness,skin concern,28576,For sensitive skin,4,I have sensitive skin and it works well for me . Was looking for it to stop puffiness under eye I have seen a little improvement.,1
Q27,eye cream for puffiness,skin concern,5950,Great gift,5,"Brought it for my sister for Christmas and she enjoy using it, she said it helped her skin and her eye puffiness faded away a lot.",1
Q27,eye cream for puffiness,skin concern,15499,These under eye patches are awesome!,5,I love how my under eye feels and looks after using these patches. They don't leave residue and puffiness is diminished.,1
Q27,eye cream for puffiness,skin concern,11564,The fine lines around my eyes are starting to disappear,5,I have been using this eye cream for 1 week now and I can see some results. The fine lines around my eyes are starting to disappear. The dark circles and puffiness are looking great. Hope to give you more information in the next 2 weeks. So far I would give this a A.,2
Q27,eye cream for puffiness,skin concern,8502,so glad I found this at Amazon at such a Great ...,5,so glad I found this at Amazon at such a Great price !!!  Have used it for about 2 years.  It really works ladies for crows feet and under eye puffiness.  Try it.,1
Q27,eye cream for puffiness,skin concern,17514,Eye treatment,4,"This anti aging treatment eye cream is good, it makes my skin smooth and the under eye patch makes my dark circle under eye dissappear.",1
Q27,eye cream for puffiness,skin concern,18203,Five Stars,5,I like this eye cream and would order it again.,1
Q27,eye cream for puffiness,skin concern,10456,Very good,5,"I used after eye cream.Very gentle,nice price nice quality.",1
Q27,eye cream for puffiness,skin concern,9194,Ehh,2,Wanted to order eye cream but ordered a cleanser. It’s ok.,1
Q27,eye cream for puffiness,skin concern,41780,Five Stars,5,"I love this eye cream, you will not be disappointed in this product",1
Q27,eye cream for puffiness,skin concern,22983,Great!,5,Awesome product really works well do as direct and put your favorite eye cream after!,1
Q27,eye cream for puffiness,skin concern,1400,It is a great addition to my beauty routine,5,This cream makes your skin feel so soft and takes away puffiness from under your eyes. It is a great addition to my beauty routine. The best part is the natural ingredients. Sano Products are awesome .,1
Q27,eye cream for puffiness,skin concern,37833,Great stuff!,5,I love this eye cream. Have sensitive eyes; this works well and does not irritate eyes.,1
Q27,eye cream for puffiness,skin concern,18250,Provides Nice Hydration,5,"I like this eye cream. So many eye creams don’t work for me because they cause my eyes to become irritated.<br /><br />This is a light weight cream that absorbs almost instantly when I place it around my eyes.<br /><br />I know some reviewers have mentioned that the cream has a scent, but it’s not obvious to me.<br /><br />I’ve used this eye cream for a week and I have not had any irritation or sensitivity to my skin or eyes.<br /><br />My eyes do look more hydrated so this is a winner for me.",1
Q27,eye cream for puffiness,skin concern,30755,its not a ride or die -,4,"On the paper, the ZO intense eye cream looks perfect, and it apparently has a host of fans who love it. It's not a great fit for me though. While it seems very well tolerated and doesn't sting, burn or make my eyes water, it doesn't do anything else. Its texture is a bit too thick, which isn't usually the issue with rich/thick eye creams (think Estee Lauder Re-Nutritiv, Sisleya, Shiseido Benefiance), but ZO intense eye cream does tend to ball up on me; to me, it seems like a thick layer that looks almost waxy under the eyes.<br /><br />In general, with cosmetics there are two kinds of results, one comes from a handful of ingredients that actually do something for skin and improve it (usually",1
Q27,eye cream for puffiness,skin concern,424,Great Unscented cream,5,Very nice eye cream. I have extremely sensitive skin and it's the first under-eye cream I've used that doesn't burn or cause redness or sting. It's completely without scent of any kind which is a big plus for me. I'll keep using it on a regular basis.,1
Q27,eye cream for puffiness,skin concern,3726,excellent product for the cost,5,Moisturizer is great should make the eye cream slightly larger but that's the only issue I see,0
Q27,eye cream for puffiness,skin concern,10516,Great product,5,Like the one pump no mess eye cream. Goes on very smooth and makes my eyes less puffy.,1
Q27,eye cream for puffiness,skin concern,12832,Finally I found it!,5,I have searched and searched for an eye cream that does not burn my eyes and I found it! Its not too terrible expensive either.,1
Q27,eye cream for puffiness,skin concern,2593,Great eye cream!,5,"This eye cream is great. It is really soft and feels great. I have had eye creams in the past that were really greasy, but this one is not greasy at all. It is so nice that my husband even used it!",1
Q27,eye cream for puffiness,skin concern,15427,Great eye cream,5,This is a great eye cream.  I am on my second jar and I can honestly say my eyes are not as puffy as they use to be.  I am very satisfied with this product and will continue to purchase it.,1
Q27,eye cream for puffiness,skin concern,16394,Wonderful Eye Cream,5,"I get samples/full size skin/eye cremes all the time through subscription boxes and other online groups.  And while most of those are ok products, it's really rare to see an immediate change or something that happens sooner than later.  So, when I was offered the Valentia True Glow Eye Cream free for my review, I was really expecting the same - try it for a couple of weeks and see if I saw any difference.<br /><br />The eye cream is suppose to help with dark circles, fine lines, etc.  I have terrible dark circles, especially in the morning.  I think it's because I sleep on my side.  I started using the Valentia and was amazed to see almost immediate improvement in both the dark circles and t",1
Q27,eye cream for puffiness,skin concern,41790,Great eye cream!,4,"I have only been using this for 3 days, so I can't say what the long-term effects are, but so far I like this eye cream. It does a good job of firming up the skin around my eyes. I've used it both in the morning and at night. I tend to wake up with puffy eyes, and I have noticed that this cream is better than others I've used at reducing that. I like that it has natural ingredients, no smell and no parabens - I have sensitive skin and this is not irritating at all.",2
Q27,eye cream for puffiness,skin concern,6605,This really is the best eye cream ever!,5,I have been using this eye cream for a year now. I couldn't be happier with the results and price! I always get compliments on how young I look! Great product! You'd be a fool to not try it for yourself!,1
Q27,eye cream for puffiness,skin concern,5030,Beautiful and have seen improvement in eye puffiness,5,"I LOVE this jade roller! It was recommended by my friend. It has definitely improved some of my eye puffiness. My husband also likes it because of the massage ball attached for pressure points. He has noticed an improvement in his shoulder tension.<br /><br />The box is beautiful that it is delivered in, and it is packaged well. The ebook that is emailed once your roller is delivered is a wonderful bonus too! It helps explain why this roller is unique and how to use it.<br /><br />I am very pleased with this product and very happy I purchased it.",1
Q27,eye cream for puffiness,skin concern,23433,My favorite under eye patches!,4,I've gone through a few jars of this one and I really love them.  The patches are fantastic chilled in the fridge for morning eye puffiness.  They also over time will help reduce crows feet and fine lines from regular puffy eyes.  I have pretty sensitive skin and I've never experienced any burning or stinging with these.,1
Q27,eye cream for puffiness,skin concern,12058,Eye Cream,4,"I was expecting a clear eye gel for some reason (I think the photo threw me off) and it is actually a white cream which is really nice.  It is soothing as soon as you put it on and then dries and almost tightens the skin.  I really am pleased with it after a couple uses.<br />I will continue to use this on a daily basis with my other products and see if I can tell a difference.<br />One of the great things about this is that it doesn't leave an oily residue on your skin which I am very peculiar about.  I don't like feeling like I am wearing a product, and this doesn't make my skin feel heavy.<br /><br />Thank you for the discount so I could review this product.",1
Q27,eye cream for puffiness,skin concern,11410,Great value for an effective product.,5,"I was looking for something that reduced the puffiness under my eyes. I sampled a product from one of those venders in a mall. The product worked, but the cost was over $400.00!!  I went home and found this product. It arrived quickly, and I am amazed at the results. It does tighten the skin below the eyes. I recommend using this before any moisterizer or make-up. Only a very small amount is needed to accomplish the goal, making this a great deal. I highly recommend this product.",1
Q27,eye cream for puffiness,skin concern,36697,Love this whole package,5,"Love everything about this moisturizer.....from the great packaging to the presentation, very nice bottle and most importantly my less puffy eyes!  I like to use this as soon as I gently cleanse my face, then tone and then I apply the moisturizer underneath my eyes.  They definitely seem less puffy and I can easily apply foundation on top of the moisturizer (which goes on very smoothly.  )  I easily break out with small pink/red dots underneath my eyes if I use anything under my eyes that are somewhat harsh, abrasive or non-sensitive.  This cream did not irritate my skin.  I did not have one red/pink dot after using. Oh, and this would make a wonderful gift if you wanted to send to someone d",0
Q27,eye cream for puffiness,skin concern,18685,I woke up with really puffiness under my eyes. ...,5,I woke up with really puffiness under my  eyes. It was gone in a few minutes after applying the product.  Out in the refrigerator as they say.,1
Q27,eye cream for puffiness,skin concern,26390,Great product for under eyes,5,"This is my second purchase of this product. My eyes are dark and sunken, this helps to lighten and put moisture under the eyes. Will not remove puffiness under eyes.",1
Q27,eye cream for puffiness,skin concern,16544,It is an ok product,3,"It has a lot of moisture on each piece, so because of that, they slip down your face. I tried placing the container in my refrigerator then placing the eye patches on my eyes. The cool feeling was really nice and helped a little with puffy my eyes. All in all, I won't buy this product again because of the slipping, but will continue to look for something similar.",0
Q27,eye cream for puffiness,skin concern,25709,This is one of the best eye creams I have ever tried,5,"This is one of the best eye creams I have ever tried. I was sent this product for testing purposes and I love how it made my under eye area look more awake, youthful and bright. I don't have to color correct as much and I just love it. Amazing product!",0
Q27,eye cream for puffiness,skin concern,24858,One of my favs,4,This is a wonderful eye cream. It makes my eyes feel moisturized and seems to tighten up the area as well. It doesn't really have a smell and the color has a faint brown tint. It takes a little longer to absorb into my skin than other creams but I would definitely recommend it and buy it again!,1
Q27,eye cream for puffiness,skin concern,28709,So far I really like this product,4,So far I really like this product. After only a couple weeks I’ve noticed decreased eye puffiness even after nights when I’ve gotten little sleep. I don’t feel like my eyes look as tired and my concealer looks better since my undereye area is better hydrated.,0
Q27,eye cream for puffiness,skin concern,36326,Works better than other eye creams,5,"I’ve tried other eye creams in the past and this one has worked the best. I like how it’s light and doesn’t feel greasy. Tried a couple others with no luck, excited to find an eye cream that works well and is not over priced.",1
Q27,eye cream for puffiness,skin concern,6337,A Beauty Product That I Like.,5,"This is my little piece of heaven!<br /><br />Puffy eyes and having big eye bags has always been a beauty problem of mine.  Even if I get enough sleep every day, I still manage to acquire dark and unsightly dark circles under my eyes.<br /><br />That is why I am very thankful to this product.<br /><br />This under eye and eyelid gel patch that's made from natural collagen is effective in eliminating these problems for me.  I guarantee its efficiency, safety and affordability.",1
Q27,eye cream for puffiness,skin concern,31421,Puffy eyes gone,4,"I do not have huge circles under my eyes, so I can’t say whether these help that problem, but they feel wonderful on.  I do think they reduce puffiness.  If I had a poor night’s sleep, I put them on for twenty minutes while I’m drinking my coffee, and afterwards I look fairly well rested. They are kinda weird shaped so it does take me a minute or two of adjusting them to fit.",1
Q28,retinol cream for beginners,user requirement,14238,I absolutely love this product,5,I absolutely love this product! This is the first time I've tried it and it is wonderful.  I think I found my new Retinol cream!,2
Q28,retinol cream for beginners,user requirement,12837,"Good product, thanks",4,"This retinol cream has a very slight scent which is quite pleasant, I find. It definitely helps the facial skin to look brighter, cleaner after using for a while.  Good product, thanks!",1
Q28,retinol cream for beginners,user requirement,11368,For beginners,2,For beginners... The brushes are K for beginners but for someone that's already experienced the brushes seem pretty cheap,1
Q28,retinol cream for beginners,user requirement,19934,I am loving this retinol moisturizer! I am a ...,5,I am loving this retinol moisturizer! I am a huge fan of retinol products to keep my skin looking young and smooth! Its so convenient to have the retinol cream already combined with your daily moisturizer.  So far after using this my skin feels soft and looks revived! I have also been using this on some stretch marks on my skin and can already tell an improvement! The pump on the top of this is also very handy!,1
Q28,retinol cream for beginners,user requirement,35985,Great Product!,5,"I love this retinol cream.  I began noticing improvements in my skin almost immediately.  My skin is smoother, dark spots appear lighter, pores look smaller, lines seem less visible.  I have experienced none of the dryness or irritation I have experienced with other retinol products, and I have been using this every night for a few weeks.  Will definitely purchase again and again.",1
Q28,retinol cream for beginners,user requirement,35621,Love it!,4,Love this product! Great for beginners.,1
Q28,retinol cream for beginners,user requirement,3250,Take your time,4,I like it its perfect for beginners,1
Q28,retinol cream for beginners,user requirement,9398,love it!,5,great packaging and easy to use for beginners.,1
Q28,retinol cream for beginners,user requirement,34833,Its a really good product.,5,I highly recommend this product. Especially for beginners. Shipped quick!,1
Q28,retinol cream for beginners,user requirement,15027,Natural look.,5,Great for beginners not very dramatic at all and thin band .,1
Q28,retinol cream for beginners,user requirement,8428,great cream,5,"I was looking for a cream that safe during pregnancy and breastfeeding and this went through the test. I like that it's full with natural ingredients and this is a huge amount of product for price.<br />What really makes this cream effective is the caffeine and retinol. Yes, I know I have to be careful with retinol during pregnancy it can cause birth defects if it is present in large quantities in the blood stream. Although during breastfeeding the amount that comes from the cream and goes into my body can not go wrong.<br />And for the soft skin there's the cocoa and shea butter. Completely odor-free and it's new to me, but good to know that there's no fragrances that can cause allergy.",1
Q28,retinol cream for beginners,user requirement,1889,If your look for some thing easy to handle then this is it,5,For beginners its easy to use I love its easy to handle,1
Q28,retinol cream for beginners,user requirement,17129,This product is amazing!!!,5,This product came beautifully packaged.  So easy to use. Recommend for beginners,1
Q28,retinol cream for beginners,user requirement,37708,Perfect brush,5,Perfect brush for beginners.easy to use and it’s also super cute!,1
Q28,retinol cream for beginners,user requirement,8087,Perfect for beginners,5,Very helpful instructions for beginners provided..love the colors and presentation of the product,1
Q28,retinol cream for beginners,user requirement,28734,“ LASHES ARE TOO THIN”,2,Lashes are thin but I managed “ they okay “<br />“ WOULD NOT RECOMMEND FOR BEGINNERS “,1
Q28,retinol cream for beginners,user requirement,20181,Amzing,5,"I was having retinol burn, and this stuff totally saved my skin!",1
Q28,retinol cream for beginners,user requirement,12652,Love this recommend it 💯,5,I recommend this item 💯 its even beginners friendly love it 😍,1
Q28,retinol cream for beginners,user requirement,24815,Quick easy and beautiful lashes!,5,"So easy to apply, even for beginners.<br />Love them, and I’m ordering more!",1
Q28,retinol cream for beginners,user requirement,23238,Good price.,5,This is a good kit for beginners to try this method of shaving for a cheap price.,1
Q28,retinol cream for beginners,user requirement,40245,Great for beginners.,5,This is a great set for beginners. Comes with everything you need & easy to use. Beautiful colors.,1
Q28,retinol cream for beginners,user requirement,3271,Excellent for beginners,5,It’s an excellent kit for beginners. I bought for my daughter and she loved! Beautiful color and amazing products to learn how do the best nail. She loved the stickers to know how long you want your nail. I recommend!,1
Q28,retinol cream for beginners,user requirement,26741,Perfect for beginners,5,This wig is a steal!! This was my first wig purchase ever. I saw a woman on YouTube suggest it for beginners. It is very thick and doesn't shed much; even after I tweezed the part a bit more.,1
Q28,retinol cream for beginners,user requirement,18756,great serum with retinol!,5,"This one contains astaxanthin which is supposed to help with hyperpigmentation. I have not been using long enough to tell but I am  more excited by the retinol. It really is the only thing to minimize wrinkles.  And this one contains real retinol, not a derivative or chemically similar molecule.  Also has other good stuff like vitamin E and hyaluronic acid.  I recommend wearing a sunscreen during the day and using this only at night. Retinol makes you more sensitive to the sun.<br /><br />Also here are the ingredients for your reference. I didn't see it in the description.<br />deinonized aqua (water), organic aloe barbadeniss leaf (aloe), cassia angustifolia seed polysacchardie (botanical h",1
Q28,retinol cream for beginners,user requirement,14326,Good pressing cream,4,Good pressing cream. Pressing my natural hair with low heat or as stretching cream for natural hair.,1
Q28,retinol cream for beginners,user requirement,20470,Really good for beginners or for people who prefer a more ...,4,"Really good for beginners or for people who prefer a more subtle look. Also the oval brush broke as soon as i took it out of the package, but its very soft!",1
